% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.502	3	0	0	1	50	4	0	1	4	14	1	0	28	16118
0.503	3	0	0	1	50	5	0	1	4	13	1	0	28	16118
0.504	3	0	0	1	50	6	0	1	4	12	1	0	28	16118
0.505	3	0	0	1	50	7	0	1	4	11	1	0	28	16118
0.506	3	0	0	1	50	8	0	1	4	15	1	0	28	16118
0.507	1	0	0	1	50	9	0	1	12	14	1	0	16	21025
0.507	3	0	0	1	50	9	0	1	4	14	1	0	28	16118
0.508	1	0	0	1	51	0	0	1	12	13	1	0	28	48356
0.508	3	0	0	1	51	0	0	1	4	13	1	0	28	16118
0.509	1	0	0	1	51	1	0	1	12	12	1	0	28	48356
0.509	3	0	0	1	51	1	0	1	4	12	1	0	28	16118
0.51	1	0	0	1	51	2	0	1	5	11	1	0	28	20149
0.51	3	0	0	1	51	2	0	1	4	11	1	0	28	16118
0.511	1	0	0	1	51	3	0	1	4	15	1	0	28	16118
0.511	3	0	0	1	51	3	0	1	4	15	1	0	28	16118
0.512	1	0	0	1	51	4	0	1	4	14	1	0	28	16118
0.512	3	0	0	1	51	4	0	1	4	14	1	0	28	16118
0.513	1	0	0	1	51	5	0	1	4	13	1	0	28	16118
0.513	3	0	0	1	51	5	0	1	4	13	1	0	28	16118
0.514	1	0	0	1	51	6	0	1	4	12	1	0	28	16118
0.514	3	0	0	1	51	6	0	1	4	12	1	0	28	16118
0.515	1	0	0	1	51	7	0	1	4	11	1	0	28	16118
0.515	3	0	0	1	51	7	0	1	4	11	1	0	28	16118
0.516	3	0	0	1	51	8	0	1	4	15	1	0	28	16118
0.517	3	0	0	1	51	9	0	1	4	14	1	0	28	16118
0.518	3	0	0	1	52	0	0	1	4	13	1	0	28	16118
0.519	3	0	0	1	52	1	0	1	4	12	1	0	28	16118
0.52	3	0	0	1	52	2	0	1	4	11	1	0	28	16118
0.521	1	0	0	1	52	3	0	1	12	15	1	0	16	21025
0.521	3	0	0	1	52	3	0	1	4	15	1	0	28	16118
0.522	1	0	0	1	52	4	0	1	12	14	1	0	28	48356
0.522	3	0	0	1	52	4	0	1	4	14	1	0	28	16118
0.523	1	0	0	1	52	5	0	1	12	13	1	0	28	48356
0.523	3	0	0	1	52	5	0	1	4	13	1	0	28	16118
0.524	1	0	0	1	52	6	0	1	5	12	1	0	28	20149
0.524	3	0	0	1	52	6	0	1	4	12	1	0	28	16118
0.525	1	0	0	1	52	7	0	1	4	11	1	0	28	16118
0.525	3	0	0	1	52	7	0	1	4	11	1	0	28	16118
0.526	1	0	0	1	52	8	0	1	4	15	1	0	28	16118
0.526	3	0	0	1	52	8	0	1	4	15	1	0	28	16118
0.527	1	0	0	1	52	9	0	1	4	14	1	0	28	16118
0.527	3	0	0	1	52	9	0	1	4	14	1	0	28	16118
0.528	1	0	0	1	53	0	0	1	4	13	1	0	28	16118
0.528	3	0	0	1	53	0	0	1	4	13	1	0	28	16118
0.529	1	0	0	1	53	1	0	1	4	12	1	0	28	16118
0.529	3	0	0	1	53	1	0	1	4	12	1	0	28	16118
0.53	3	0	0	1	53	2	0	1	4	11	1	0	28	16118
0.531	3	0	0	1	53	3	0	1	4	15	1	0	28	16118
0.532	3	0	0	1	53	4	0	1	4	14	1	0	28	16118
0.533	3	0	0	1	53	5	0	1	4	13	1	0	28	16118
0.534	3	0	0	1	53	6	0	1	4	12	1	0	28	16118
0.535	1	0	0	1	53	7	0	1	12	11	1	0	16	21025
0.535	3	0	0	1	53	7	0	1	4	11	1	0	28	16118
0.536	1	0	0	1	53	8	0	1	11	15	1	0	28	44329
0.536	3	0	0	1	53	8	0	1	4	15	1	0	28	16118
0.537	1	0	0	1	53	9	0	1	12	14	1	0	28	48356
0.537	3	0	0	1	53	9	0	1	4	14	1	0	28	16118
0.538	1	0	0	1	54	0	0	1	6	13	1	0	28	24179
0.538	3	0	0	1	54	0	0	1	4	13	1	0	28	16118
0.539	1	0	0	1	54	1	0	1	4	12	1	0	28	16118
0.539	3	0	0	1	54	1	0	1	4	12	1	0	28	16118
0.54	1	0	0	1	54	2	0	1	4	11	1	0	28	16118
0.54	3	0	0	1	54	2	0	1	4	11	1	0	28	16118
0.541	1	0	0	1	54	3	0	1	4	15	1	0	28	16118
0.541	3	0	0	1	54	3	0	1	4	15	1	0	28	16118
0.542	1	0	0	1	54	4	0	1	4	14	1	0	28	16118
0.542	3	0	0	1	54	4	0	1	4	14	1	0	28	16118
0.543	1	0	0	1	54	5	0	1	4	13	1	0	28	16118
0.543	3	0	0	1	54	5	0	1	4	13	1	0	28	16118
0.544	3	0	0	1	54	6	0	1	4	12	1	0	28	16118
0.545	3	0	0	1	54	7	0	1	4	11	1	0	28	16118
0.546	3	0	0	1	54	8	0	1	4	15	1	0	28	16118
0.547	3	0	0	1	54	9	0	1	4	14	1	0	28	16118
0.548	3	0	0	1	55	0	0	1	4	13	1	0	28	16118
0.549	1	0	0	1	55	1	0	1	12	12	1	0	16	21025
0.549	3	0	0	1	55	1	0	1	4	12	1	0	28	16118
0.55	1	0	0	1	55	2	0	1	12	11	1	0	28	48356
0.55	3	0	0	1	55	2	0	1	4	11	1	0	28	16118
0.551	1	0	0	1	55	3	0	1	12	15	1	0	28	48356
0.551	3	0	0	1	55	3	0	1	4	15	1	0	28	16118
0.552	1	0	0	1	55	4	0	1	5	14	1	0	28	20149
0.552	3	0	0	1	55	4	0	1	4	14	1	0	28	16118
0.553	1	0	0	1	55	5	0	1	4	13	1	0	28	16118
0.553	3	0	0	1	55	5	0	1	4	13	1	0	28	16118
0.554	1	0	0	1	55	6	0	1	4	12	1	0	28	16118
0.554	3	0	0	1	55	6	0	1	4	12	1	0	28	16118
0.555	1	0	0	1	55	7	0	1	4	11	1	0	28	16118
0.555	3	0	0	1	55	7	0	1	4	11	1	0	28	16118
0.556	1	0	0	1	55	8	0	1	4	15	1	0	28	16118
0.556	3	0	0	1	55	8	0	1	4	15	1	0	28	16118
0.557	1	0	0	1	55	9	0	1	4	14	1	0	28	16118
0.557	3	0	0	1	55	9	0	1	4	14	1	0	28	16118
0.558	3	0	0	1	56	0	0	1	4	13	1	0	28	16118
0.559	3	0	0	1	56	1	0	1	4	12	1	0	28	16118
0.56	3	0	0	1	56	2	0	1	4	11	1	0	28	16118
0.561	3	0	0	1	56	3	0	1	4	15	1	0	28	16118
0.562	3	0	0	1	56	4	0	1	4	14	1	0	28	16118
0.563	1	0	0	1	56	5	0	1	12	13	1	0	16	21025
0.563	3	0	0	1	56	5	0	1	4	13	1	0	28	16118
0.564	1	0	0	1	56	6	0	1	12	12	1	0	28	48356
0.564	3	0	0	1	56	6	0	1	4	12	1	0	28	16118
0.565	1	0	0	1	56	7	0	1	12	11	1	0	28	48356
0.565	3	0	0	1	56	7	0	1	4	11	1	0	28	16118
0.566	1	0	0	1	56	8	0	1	5	15	1	0	28	20149
0.566	3	0	0	1	56	8	0	1	4	15	1	0	28	16118
0.567	1	0	0	1	56	9	0	1	4	14	1	0	28	16118
0.567	3	0	0	1	56	9	0	1	4	14	1	0	28	16118
0.568	1	0	0	1	57	0	0	1	4	13	1	0	28	16118
0.568	3	0	0	1	57	0	0	1	4	13	1	0	28	16118
0.569	1	0	0	1	57	1	0	1	4	12	1	0	28	16118
0.569	3	0	0	1	57	1	0	1	4	12	1	0	28	16118
0.57	1	0	0	1	57	2	0	1	4	11	1	0	28	16118
0.57	3	0	0	1	57	2	0	1	4	11	1	0	28	16118
0.571	1	0	0	1	57	3	0	1	4	15	1	0	28	16118
0.571	3	0	0	1	57	3	0	1	4	15	1	0	28	16118
0.572	3	0	0	1	57	4	0	1	4	14	1	0	28	16118
0.573	3	0	0	1	57	5	0	1	4	13	1	0	28	16118
0.574	3	0	0	1	57	6	0	1	4	12	1	0	28	16118
0.575	3	0	0	1	57	7	0	1	4	11	1	0	28	16118
0.576	3	0	0	1	57	8	0	1	4	15	1	0	28	16118
0.577	1	0	0	1	57	9	0	1	12	14	1	0	16	21025
0.577	3	0	0	1	57	9	0	1	4	14	1	0	28	16118
0.578	1	0	0	1	58	0	0	1	12	13	1	0	28	48356
0.578	3	0	0	1	58	0	0	1	4	13	1	0	28	16118
0.579	1	0	0	1	58	1	0	1	12	12	1	0	28	48356
0.579	3	0	0	1	58	1	0	1	4	12	1	0	28	16118
0.58	1	0	0	1	58	2	0	1	5	11	1	0	28	20149
0.58	3	0	0	1	58	2	0	1	4	11	1	0	28	16118
0.581	1	0	0	1	58	3	0	1	4	15	1	0	28	16118
0.581	3	0	0	1	58	3	0	1	4	15	1	0	28	16118
0.582	1	0	0	1	58	4	0	1	4	14	1	0	28	16118
0.582	3	0	0	1	58	4	0	1	4	14	1	0	28	16118
0.583	1	0	0	1	58	5	0	1	4	13	1	0	28	16118
0.583	3	0	0	1	58	5	0	1	4	13	1	0	28	16118
0.584	1	0	0	1	58	6	0	1	4	12	1	0	28	16118
0.584	3	0	0	1	58	6	0	1	4	12	1	0	28	16118
0.585	1	0	0	1	58	7	0	1	4	11	1	0	28	16118
0.585	3	0	0	1	58	7	0	1	4	11	1	0	28	16118
0.586	3	0	0	1	58	8	0	1	4	15	1	0	28	16118
0.587	3	0	0	1	58	9	0	1	4	14	1	0	28	16118
0.588	3	0	0	1	59	0	0	1	4	13	1	0	28	16118
0.589	3	0	0	1	59	1	0	1	4	12	1	0	28	16118
0.59	3	0	0	1	59	2	0	1	4	11	1	0	28	16118
0.591	1	0	0	1	59	3	0	1	12	15	1	0	16	21025
0.591	3	0	0	1	59	3	0	1	4	15	1	0	28	16118
0.592	1	0	0	1	59	4	0	1	12	14	1	0	28	48356
0.592	3	0	0	1	59	4	0	1	4	14	1	0	28	16118
0.593	1	0	0	1	59	5	0	1	12	13	1	0	28	48356
0.593	3	0	0	1	59	5	0	1	4	13	1	0	28	16118
0.594	1	0	0	1	59	6	0	1	5	12	1	0	28	20149
0.594	3	0	0	1	59	6	0	1	4	12	1	0	28	16118
0.595	1	0	0	1	59	7	0	1	4	11	1	0	28	16118
0.595	3	0	0	1	59	7	0	1	4	11	1	0	28	16118
0.596	1	0	0	1	59	8	0	1	4	15	1	0	28	16118
0.596	3	0	0	1	59	8	0	1	4	15	1	0	28	16118
0.597	1	0	0	1	59	9	0	1	4	14	1	0	28	16118
0.597	3	0	0	1	59	9	0	1	4	14	1	0	28	16118
0.598	1	0	0	1	60	0	0	1	4	13	1	0	28	16118
0.598	3	0	0	1	60	0	0	1	4	13	1	0	28	16118
0.599	1	0	0	1	60	1	0	1	4	12	1	0	28	16118
0.599	3	0	0	1	60	1	0	1	4	12	1	0	28	16118
0.6	3	0	0	1	60	2	0	1	4	11	1	0	28	16118
0.601	3	0	0	1	60	3	0	1	4	15	1	0	28	16118
0.602	3	0	0	1	60	4	0	1	4	14	1	0	28	16118
0.603	3	0	0	1	60	5	0	1	4	13	1	0	28	16118
0.604	3	0	0	1	60	6	0	1	4	12	1	0	28	16118
0.605	1	0	0	1	60	7	0	1	12	11	1	0	16	21025
0.605	3	0	0	1	60	7	0	1	4	11	1	0	28	16118
0.606	1	0	0	1	60	8	0	1	12	15	1	0	28	48356
0.606	3	0	0	1	60	8	0	1	4	15	1	0	28	16118
0.607	1	0	0	1	60	9	0	1	12	14	1	0	28	48356
0.607	3	0	0	1	60	9	0	1	4	14	1	0	28	16118
0.608	1	0	0	1	61	0	0	1	5	13	1	0	28	20149
0.608	3	0	0	1	61	0	0	1	4	13	1	0	28	16118
0.609	1	0	0	1	61	1	0	1	4	12	1	0	28	16118
0.609	3	0	0	1	61	1	0	1	4	12	1	0	28	16118
0.61	1	0	0	1	61	2	0	1	4	11	1	0	28	16118
0.61	3	0	0	1	61	2	0	1	4	11	1	0	28	16118
0.611	1	0	0	1	61	3	0	1	4	15	1	0	28	16118
0.611	3	0	0	1	61	3	0	1	4	15	1	0	28	16118
0.612	1	0	0	1	61	4	0	1	4	14	1	0	28	16118
0.612	3	0	0	1	61	4	0	1	4	14	1	0	28	16118
0.613	1	0	0	1	61	5	0	1	4	13	1	0	28	16118
0.613	3	0	0	1	61	5	0	1	4	13	1	0	28	16118
0.614	3	0	0	1	61	6	0	1	4	12	1	0	28	16118
0.615	3	0	0	1	61	7	0	1	4	11	1	0	28	16118
0.616	3	0	0	1	61	8	0	1	4	15	1	0	28	16118
0.617	3	0	0	1	61	9	0	1	4	14	1	0	28	16118
0.618	3	0	0	1	62	0	0	1	4	13	1	0	28	16118
0.619	1	0	0	1	62	1	0	1	12	12	1	0	16	21025
0.619	3	0	0	1	62	1	0	1	4	12	1	0	28	16118
0.62	1	0	0	1	62	2	0	1	12	11	1	0	28	48356
0.62	3	0	0	1	62	2	0	1	4	11	1	0	28	16118
0.621	1	0	0	1	62	3	0	1	12	15	1	0	28	48356
0.621	3	0	0	1	62	3	0	1	4	15	1	0	28	16118
0.622	1	0	0	1	62	4	0	1	5	14	1	0	28	20149
0.622	3	0	0	1	62	4	0	1	4	14	1	0	28	16118
0.623	1	0	0	1	62	5	0	1	4	13	1	0	28	16118
0.623	3	0	0	1	62	5	0	1	4	13	1	0	28	16118
0.624	1	0	0	1	62	6	0	1	4	12	1	0	28	16118
0.624	3	0	0	1	62	6	0	1	4	12	1	0	28	16118
0.625	1	0	0	1	62	7	0	1	4	11	1	0	28	16118
0.625	3	0	0	1	62	7	0	1	4	11	1	0	28	16118
0.626	1	0	0	1	62	8	0	1	4	15	1	0	28	16118
0.626	3	0	0	1	62	8	0	1	4	15	1	0	28	16118
0.627	1	0	0	1	62	9	0	1	4	14	1	0	28	16118
0.627	3	0	0	1	62	9	0	1	4	14	1	0	28	16118
0.628	3	0	0	1	63	0	0	1	4	13	1	0	28	16118
0.629	3	0	0	1	63	1	0	1	4	12	1	0	28	16118
0.63	3	0	0	1	63	2	0	1	4	11	1	0	28	16118
0.631	3	0	0	1	63	3	0	1	4	15	1	0	28	16118
0.632	3	0	0	1	63	4	0	1	4	14	1	0	28	16118
0.633	1	0	0	1	63	5	0	1	12	13	1	0	16	21025
0.633	3	0	0	1	63	5	0	1	4	13	1	0	28	16118
0.634	1	0	0	1	63	6	0	1	12	12	1	0	28	48356
0.634	3	0	0	1	63	6	0	1	4	12	1	0	28	16118
0.635	1	0	0	1	63	7	0	1	12	11	1	0	28	48356
0.635	3	0	0	1	63	7	0	1	4	11	1	0	28	16118
0.636	1	0	0	1	63	8	0	1	5	15	1	0	28	20149
0.636	3	0	0	1	63	8	0	1	4	15	1	0	28	16118
0.637	1	0	0	1	63	9	0	1	4	14	1	0	28	16118
0.637	3	0	0	1	63	9	0	1	4	14	1	0	28	16118
0.638	1	0	0	1	64	0	0	1	4	13	1	0	28	16118
0.638	3	0	0	1	64	0	0	1	4	13	1	0	28	16118
0.639	1	0	0	1	64	1	0	1	4	12	1	0	28	16118
0.639	3	0	0	1	64	1	0	1	4	12	1	0	28	16118
0.64	1	0	0	1	64	2	0	1	4	11	1	0	28	16118
0.64	3	0	0	1	64	2	0	1	4	11	1	0	28	16118
0.641	1	0	0	1	64	3	0	1	4	15	1	0	28	16118
0.641	3	0	0	1	64	3	0	1	4	15	1	0	28	16118
0.642	3	0	0	1	64	4	0	1	4	14	1	0	28	16118
0.643	3	0	0	1	64	5	0	1	4	13	1	0	28	16118
0.644	3	0	0	1	64	6	0	1	4	12	1	0	28	16118
0.645	3	0	0	1	64	7	0	1	4	11	1	0	28	16118
0.646	3	0	0	1	64	8	0	1	4	15	1	0	28	16118
0.647	1	0	0	1	64	9	0	1	12	14	1	0	16	21025
0.647	3	0	0	1	64	9	0	1	4	14	1	0	28	16118
0.648	1	0	0	1	65	0	0	1	12	13	1	0	28	48356
0.648	3	0	0	1	65	0	0	1	4	13	1	0	28	16118
0.649	1	0	0	1	65	1	0	1	12	12	1	0	28	48356
0.649	3	0	0	1	65	1	0	1	4	12	1	0	28	16118
0.65	1	0	0	1	65	2	0	1	5	11	1	0	28	20149
0.65	3	0	0	1	65	2	0	1	4	11	1	0	28	16118
0.651	1	0	0	1	65	3	0	1	4	15	1	0	28	16118
0.651	3	0	0	1	65	3	0	1	4	15	1	0	28	16118
0.652	1	0	0	1	65	4	0	1	4	14	1	0	28	16118
0.652	3	0	0	1	65	4	0	1	4	14	1	0	28	16118
0.653	1	0	0	1	65	5	0	1	4	13	1	0	28	16118
0.653	3	0	0	1	65	5	0	1	4	13	1	0	28	16118
0.654	1	0	0	1	65	6	0	1	4	12	1	0	28	16118
0.654	3	0	0	1	65	6	0	1	4	12	1	0	28	16118
0.655	1	0	0	1	65	7	0	1	4	11	1	0	28	16118
0.655	3	0	0	1	65	7	0	1	4	11	1	0	28	16118
0.656	3	0	0	1	65	8	0	1	4	15	1	0	28	16118
0.657	3	0	0	1	65	9	0	1	4	14	1	0	28	16118
0.658	3	0	0	1	66	0	0	1	4	13	1	0	28	16118
0.659	3	0	0	1	66	1	0	1	4	12	1	0	28	16118
0.66	3	0	0	1	66	2	0	1	4	11	1	0	28	16118
0.661	1	0	0	1	66	3	0	1	12	15	1	0	16	21025
0.661	3	0	0	1	66	3	0	1	4	15	1	0	28	16118
0.662	1	0	0	1	66	4	0	1	12	14	1	0	28	48356
0.662	3	0	0	1	66	4	0	1	4	14	1	0	28	16118
0.663	1	0	0	1	66	5	0	1	12	13	1	0	28	48356
